Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1052879,2020-03-12 22:27:56,4501449508569485,fraud_Auer-Mosciski,grocery_pos,302.31,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,1990-05-22,e14d4f286273c95ff8afd2e38845caa7,1363127276,45.061932,-97.830574,1,57217.0
114677,2019-03-06 00:30:36,4998109455173950,fraud_Kemmer-Buckridge,misc_pos,7.52,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,6b55b5fa3c643e4827453ac2f7845405,1330993836,39.560756,-94.443252,1,64477.0
1253275,2020-06-06 00:36:06,4440581794652,"fraud_Mosciski, Gislason and Mertz",grocery_pos,320.81,Karen,Cooper,F,425 Caleb Point Apt. 050,San Diego,CA,92128,33.0067,-117.069,1241364,"Pharmacist, hospital",1960-03-01,ff4b3db2b678dcd8000439760ea9d1cd,1370478966,33.493447,-117.896014,1,92661.0
1186435,2020-05-10 22:22:12,2229824890647120,"fraud_Berge, Kautzer and Harris",personal_care,47.91,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,13d49a16f3016780f4f0a909af15b563,1368224532,29.307097,-90.017551,1,70358.0
657389,2019-10-06 23:17:26,3540862542587229,fraud_Goyette Inc,shopping_net,1087.81,Nancy,Roach,F,376 Brown Courts,Yellowstone National Park,WY,82190,44.7957,-110.6137,369,Materials engineer,1941-11-16,cffab9e23fb657588776fadd5a23361c,1349565446,45.10557,-110.798043,1,59030.0
494505,2019-08-03 22:42:34,3547574373318979,"fraud_Kerluke, Kertzmann and Wiza",misc_net,801.71,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",1962-04-30,6d355cb60c27ebbfcbae42437356d9ed,1344033754,38.856699,-88.28393,1,62434.0
1290715,2020-06-19 02:16:23,36890292963032,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,17.91,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",1950-04-05,8f30804ab17dfd998165a6bf58765693,1371608183,32.579338,-81.88226800000001,1,30450.0
95670,2019-02-25 22:55:47,3543885983111461,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1010.74,Colleen,Morris,F,89650 Patricia Turnpike,Mount Vernon,NY,10553,40.9086,-73.8221,67100,Chief of Staff,1937-04-16,5a8a5861a1e87b8e0cb2fdf235d45262,1330210547,40.77748,-73.041467,1,11741.0
478469,2019-07-28 22:27:31,6501313409525696,"fraud_Eichmann, Hayes and Treutel",travel,11.46,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",1987-05-05,a260b628b7f661a988058216446ff7b9,1343514451,31.487055,-102.820143,1,79756.0
599471,2019-09-11 17:22:38,30427035050508,fraud_Mayert Group,shopping_pos,903.38,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,5fd378f05efe6d71083a37642c040816,1347384158,43.296479,-82.593226,1,48422.0
144892,2019-03-19 03:38:55,30131826429364,fraud_Upton PLC,entertainment,466.76,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,1e8cfb60b4ca0dd6aa39788f46e72784,1332128335,36.480919,-83.375062,1,37881.0
1170579,2020-05-03 22:32:51,675945690716,fraud_Welch Inc,misc_net,824.02,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,2f3be52e49b98093a370b1d162270870,1367620371,40.724829,-80.914952,1,44427.0
390376,2019-06-27 23:58:25,4301028321766222513,fraud_Boyer-Reichert,shopping_net,962.04,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,da58718de90578dc4eae1df89d42bbcd,1340841505,40.108535,-80.11167900000001,1,15360.0
1164755,2020-05-01 02:13:58,4957924165498,fraud_Kiehn Inc,grocery_pos,338.41,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,42e1cdd01e66c845d6d1a294c8c2b1f0,1367374438,38.913077,-102.737609,1,
981650,2020-02-03 01:43:57,370348764075623,fraud_O'Keefe-Hudson,grocery_pos,327.52,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,da2f9d510c58067841e819ed5d138a36,1359855837,29.744023,-90.862121,1,70395.0
772990,2019-11-26 23:12:29,4364010865167176,fraud_Wuckert-Goldner,home,243.81,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,28a7be1d68c1a1005e40bad695345352,1353971549,40.041567,-119.839662,1,
15567,2019-01-09 23:48:27,4859525594182537,"fraud_Yost, Schamberger and Windler",kids_pets,18.24,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,49a760148e23714e83cdddec137d0644,1326152907,42.98702,-75.53230400000001,1,13409.0
771353,2019-11-25 22:41:26,3598895972308782,fraud_Bechtelar-Rippin,food_dining,127.81,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,94f80338f56e539310f84c10c9c11fa8,1353883286,41.226756,-83.475536,1,43457.0
541936,2019-08-19 22:52:30,3565423334076143,fraud_O'Keefe-Hudson,grocery_pos,289.75,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,f8341a5f62c14cc0959ccc4e28d7b869,1345416750,38.733231,-87.618866,1,62439.0
45388,2019-01-27 23:12:15,676234256292,fraud_Friesen Inc,shopping_pos,795.01,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,527fdf7cc53f7af2e820b8b6e3d2f595,1327705935,34.922036,-113.901876,1,
151449,2019-03-22 22:34:04,2720830304681674,fraud_Altenwerth-Kilback,home,258.26,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,177a93f45abcf26623176687c4b71ecb,1332455644,35.71937,-87.293215,1,38454.0
118761,2019-03-08 09:31:27,4124536010991657,fraud_Kutch and Sons,grocery_pos,286.7,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,940b6d0e4dff89ffa1f636a379c50dd8,1331199087,31.284838,-87.629814,1,36550.0
288753,2019-05-22 02:26:28,4996263498048679,fraud_Welch Inc,misc_net,828.47,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,d4299e1ac956d126522ec284ae1491b4,1337653588,41.921281,-125.089695,1,
1288638,2020-06-18 01:56:18,36890292963032,fraud_Heidenreich PLC,grocery_pos,335.66,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",1950-04-05,1b8394234833ea3810286bc549178913,1371520578,32.337505,-81.35392399999999,1,31312.0
573743,2019-08-31 22:51:39,4973530368125489546,"fraud_Zboncak, Rowe and Murazik",shopping_net,908.32,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,f2e92abdd8bea940963d9e67418168d7,1346453499,35.197157000000004,-93.489997,1,72851.0
376707,2019-06-23 01:38:53,3517527805128735,"fraud_Watsica, Haag and Considine",shopping_pos,1084.16,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,aa5762a7c0c2d9a585880ea2340b1cc2,1340415533,41.547873,-88.919516,1,60518.0
1002708,2020-02-15 22:31:48,213102873001603,fraud_Kerluke-Abshire,shopping_net,906.86,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,9da1eea50f1d5ddff2872d010f8f24af,1360967508,43.910122,-124.381676,1,
40396,2019-01-24 17:58:07,4257110907449569602,fraud_Volkman-Predovic,shopping_net,980.77,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,abf709269498854e6f9bd456624b7d4c,1327427887,43.145246,-88.518359,1,53066.0
1150403,2020-04-24 22:10:27,6011724471098086,fraud_Jakubowski Group,food_dining,127.44,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,82823c1c5d70b29f43156b6701f1a508,1366841427,46.14127,-118.628679,1,99360.0
301431,2019-05-26 23:13:46,371226440126102,fraud_Marvin-Lind,personal_care,19.02,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,8e89eeb027e85087bd8a4c8df952b7ab,1338074026,38.642316,-89.025024,1,62870.0
673100,2019-10-13 22:29:58,6547670341037171,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,809.39,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,0b3e7f19a2e9428a63877bff158be378,1350167398,39.216385,-75.52081899999999,1,19901.0
711480,2019-10-30 23:28:04,581293083266,"fraud_Heller, Gutmann and Zieme",grocery_pos,285.14,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,d9ff8d1e1d720227d78f54d6af77baf1,1351639684,37.057997,-97.350721,1,67140.0
1173945,2020-05-05 00:01:13,213163860545705,fraud_Kilback LLC,grocery_pos,324.8,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,c97c3d96a44f427a76f27c945047f12c,1367712073,32.863581,-83.118488,1,31090.0
667367,2019-10-11 22:43:46,4633065159406313,"fraud_Haley, Jewess and Bechtelar",shopping_pos,922.35,Jasmine,Wade,F,90662 Lewis Avenue,Providence,RI,2908,41.8383,-71.4377,203571,"Nurse, children's",1995-11-29,e439dafe1097869e9763c2103f967807,1349995426,42.364068,-71.76674200000001,1,1583.0
97972,2019-02-26 22:36:15,213195754007681,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,846.25,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,ae8c928608277bca8ab452924b6936f6,1330295775,40.551802,-91.539008,1,52619.0
1026491,2020-03-01 16:22:20,4063094974360571498,fraud_Lebsack and Sons,misc_net,845.41,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,6bb783d664805661b4421e4f35b89d09,1362154940,42.439136,-112.951268,1,83271.0
884154,2019-12-22 22:30:08,4158008602445,fraud_Dooley Inc,shopping_pos,989.37,Alicia,Miller,F,976 Hubbard Lodge,Randolph,MN,55065,44.5274,-93.0196,1201,Barrister,1979-12-27,c8e27a0e6a7b1dd68ea11a28d7a1cb4a,1356215408,44.995837,-92.489359,1,54023.0
154913,2019-03-24 05:21:15,501851115094,"fraud_Casper, Hand and Zulauf",grocery_pos,307.86,Sydney,Morales,F,755 Moses Harbor,Coulee Dam,WA,99116,48.0379,-118.9419,1439,"Pilot, airline",1999-09-29,a5fed034b654568b56f6d4795a4fa57e,1332566475,48.431451,-118.414755,1,
429975,2019-07-12 01:18:13,4481172224716138389,fraud_Deckow-O'Conner,grocery_pos,292.51,Jennifer,Johnson,F,370 Lisa Estate,Morven,NC,28119,34.8511,-80.0025,2801,Regulatory affairs officer,1961-06-18,8fef6648f5cf3ee2b58fd56630497393,1342055893,33.903359,-79.806095,1,29591.0
93565,2019-02-25 01:04:45,4593569795412,fraud_Kunze Inc,grocery_pos,300.27,Chelsea,Silva,F,5205 Annette Islands Apt. 043,Hubbell,NE,68375,40.0456,-97.4735,121,Set designer,1996-04-04,c61ceef3958f2c40287b16333546c3bf,1330131885,39.413321,-98.075579,1,67420.0
39654,2019-01-24 04:29:56,4257110907449569602,"fraud_Lockman, West and Runte",grocery_pos,316.88,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,b5a6d4703235fa750abf909b7e48505a,1327379396,43.552527000000005,-88.633197,1,53922.0
635574,2019-09-27 23:00:29,3598634130286287,fraud_Fisher Inc,shopping_net,1117.91,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,34d5d877e08b1a02feb23427a5f3c4c0,1348786829,40.411281,-95.408853,1,64491.0
971671,2020-01-27 22:23:24,346243940647414,fraud_Heathcote LLC,shopping_net,1024.32,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,a03ab2859dc517f0960cea0707db51e2,1359325404,40.088035,-82.287123,1,43055.0
721101,2019-11-03 23:29:31,60490596305,fraud_Schmitt Ltd,misc_net,706.46,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,f6028df222a7b5f459589a5c1d921e90,1351985371,35.087568,-90.534636,1,72346.0
971736,2020-01-27 22:53:54,3543299015720986,fraud_Corwin-Romaguera,travel,9.97,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,e74a1827f2031754e8cf796559b4ee24,1359327234,36.840678,-82.649384,1,24250.0
1081712,2020-03-24 22:22:07,2224100459250597,fraud_Bailey-Morar,grocery_pos,347.36,Sheri,Thomas,F,019 Kimberly Light Apt. 039,Kings Bay,GA,31547,30.7906,-81.5607,1293,Naval architect,1963-09-11,c6ca88071f58e4c8e0c903939f35ad55,1364163727,30.757109000000003,-80.890589,1,
104360,2019-03-02 01:35:31,3562679455732797,fraud_Corwin-Collins,gas_transport,10.45,Amanda,Jones,F,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,659bd469c636fb8be2388850fb8f5861,1330652131,38.894788,-76.220667,1,21638.0
628802,2019-09-23 23:52:37,2610529083834453,fraud_Marvin-Lind,personal_care,26.54,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,ac6249eec529a19199a423c237489329,1348444357,36.309724,-86.971289,1,37080.0
55516,2019-02-03 00:26:01,213126662687660,"fraud_Lockman, West and Runte",grocery_pos,301.32,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,17be621472d93d2a06aee62d94cd5890,1328228761,28.441511,-99.004548,1,
1134839,2020-04-18 00:32:32,3590946339258737,fraud_Schamberger-O'Keefe,grocery_pos,290.12,Juan,West,M,741 Adams Knolls,Grenola,KS,67346,37.3668,-96.4396,372,"Copywriter, advertising",1997-04-06,89f9133d8ccfece43ca91a5ab3b4118a,1366245152,38.342997,-95.564683,1,66871.0
4808,2019-01-04 00:58:03,341546199006537,"fraud_Stokes, Christiansen and Sipes",grocery_net,14.37,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,a3806e984cec6ac0096d8184c64ad3a1,1325638683,65.65414200000001,-164.722603,1,
278097,2019-05-17 22:01:56,3533800906065217,"fraud_Douglas, Schneider and Turner",shopping_pos,874.29,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,e6802b6523a73384bf83cc14f9a798f2,1337292116,39.98626,-98.881492,1,68939.0
743217,2019-11-14 02:28:01,5127412150261034,fraud_McDermott-Weimann,grocery_pos,281.7,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,c795a0a4740f60fe1d4ded1c4ff60949,1352860081,39.719166,-77.961174,1,21711.0
757487,2019-11-20 03:35:37,3585740823295298,fraud_Kutch LLC,gas_transport,8.07,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,8b26aa1a9646a7a9363022a0de237343,1353382537,33.468434,-99.850265,1,79529.0
1186654,2020-05-10 23:59:20,4893092478075970,fraud_Predovic Inc,shopping_net,980.43,Alex,Singh,M,44417 Williams Manors,Angwin,CA,94508,38.5769,-122.4477,3661,Human resources officer,1970-01-09,269bf6f2001bc9227884d39c79b45a01,1368230360,37.784536,-122.502367,1,94121.0
417458,2019-07-07 12:44:13,342360239917375,"fraud_Little, Gutmann and Lynch",shopping_net,1171.78,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,1970-06-09,f9d6081d5ede0381b551abc0f62ff0c4,1341665053,43.350567,-73.679314,1,12804.0
638104,2019-09-28 22:24:04,3598634130286287,fraud_Fisher Inc,shopping_net,992.14,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,e62f062aad59d4a6438f15e23830b0f7,1348871044,40.336433,-95.99096,1,68378.0
837783,2019-12-12 23:27:02,4658117080136,"fraud_Towne, Greenholt and Koepp",shopping_net,1163.15,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,19d9f7256b722d0a027bb83a1ab72f08,1355354822,35.992669,-108.137146,1,
1057111,2020-03-15 03:59:12,4651007077623147,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,325.92,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,20f59a0f775963808a2bbd88d8b45fc9,1363319952,47.002221,-122.612799,1,98513.0
28804,2019-01-17 22:19:29,6011366578560244,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,980.06,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,7970dc87400d10724d8a976a29924b0d,1326838769,39.829888,-78.325009,1,15535.0
1069017,2020-03-19 23:06:40,3598014571045296,fraud_Schiller Ltd,personal_care,21.54,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,137f39e2f449d9ce90c657ed0ce2bc5f,1363734400,36.144601,-77.94044699999999,1,27844.0
1171071,2020-05-04 02:34:55,4469777115158234880,fraud_Hackett-Lueilwitz,grocery_pos,294.64,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,8f85da3cb7bedbec4f74fe354e4f9f37,1367634895,43.643654,-71.195534,1,3853.0
495131,2019-08-04 03:15:39,4342532437704183,fraud_Cartwright-Harris,grocery_pos,309.9,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,d196004877fc7628ae28cf7b8bc96283,1344050139,41.442304,-75.584076,1,18447.0
1118762,2020-04-10 22:50:17,4045036286570100739,fraud_Bins-Howell,personal_care,19.94,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,2841bf1081db0f158059c4691f56c621,1365634217,39.426717,-74.984174,1,8361.0
683569,2019-10-19 02:09:31,675909898057,fraud_DuBuque LLC,grocery_pos,269.34,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,dcbbffbac4fc4c3742af7c2b29cdc3d8,1350612571,41.287913,-74.499263,1,10969.0
1068969,2020-03-19 22:27:44,6526448584969862,fraud_Thiel-Thiel,entertainment,394.72,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,1964-02-18,54f61458a1053527547a7cad30adb6f9,1363732064,40.211398,-74.92787299999999,1,18940.0
673428,2019-10-14 00:37:54,213113338379864,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,12.26,Larry,Vaughan,M,83555 Melinda Spurs,Kingsville,MD,21087,39.4558,-76.4147,5451,Science writer,1961-12-05,d3b61f2f354b8de1715125e82f3d901f,1350175074,39.890851,-75.965039,1,19330.0
470772,2019-07-26 18:16:57,377113842678100,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,931.63,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,05c5ad159af129be513295c167ab856d,1343326617,38.788698,-74.616149,1,
1070175,2020-03-20 15:21:57,4040099974063068803,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1045.65,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,f472f19cb89c10c2f6adad93d17b5234,1363792917,48.895537,-102.323739,1,58737.0
75389,2019-02-13 22:41:16,2288748891690227,"fraud_Ruecker, Beer and Collier",shopping_net,995.63,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1967-01-24,b930a28f70406a263bb6c4b2a08cff7e,1329172876,35.209581,-106.704058,1,87114.0
114505,2019-03-05 22:00:30,4306630852918,fraud_Mohr-Bayer,shopping_net,1209.7,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,f59084927d5f05f44bd5149c3c345ad8,1330984830,38.526279,-90.26912,1,63125.0
2523,2019-01-02 03:05:23,340187018810220,fraud_Goodwin-Nitzsche,grocery_pos,276.31,Misty,Hart,F,27954 Hall Mill Suite 575,San Antonio,TX,78208,29.44,-98.459,1595797,Horticultural consultant,1960-10-28,b98f12f4168391b2203238813df5aa8c,1325473523,29.273085,-98.83636,1,78039.0
45039,2019-01-27 20:09:29,4247921790666,fraud_Koepp-Witting,grocery_pos,317.2,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,0e7357492cbb3a36dbcfc8d6752af001,1327694969,39.372749,-83.104148,1,45628.0
645922,2019-10-01 22:00:46,3599237318576484,"fraud_Moore, Dibbert and Koepp",misc_net,1004.44,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,eb9760bdd460c86e2539526fa7d8c5e0,1349128846,36.90567,-85.136875,1,42629.0
954995,2020-01-18 22:24:26,4509922033272157,fraud_Kilback LLC,food_dining,117.75,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,56b6d789142fe917e3dac1b9d25fedbe,1358547866,43.579543,-97.165081,1,57047.0
683471,2019-10-19 01:03:16,676327197445,"fraud_Christiansen, Goyette and Schamberger",gas_transport,9.98,Benjamin,Beck,M,994 Grant Mall,Irvington,NY,10533,41.0381,-73.8597,7322,Air traffic controller,1948-05-16,28c4374a563405f8867f26de47bf3964,1350608596,40.152782,-74.04425,1,7762.0
625951,2019-09-23 02:49:02,3534093764340240,fraud_Bogisich Inc,grocery_pos,321.05,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,1967-01-12,2dfa63e8c114dc8d23b452b1a112bb85,1348368542,46.319221,-112.88843500000002,1,59722.0
828211,2019-12-10 03:23:20,6011626928491360,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,327.36,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,1823b62b08b0c71f3190fc19e410c9f0,1355109800,35.577828000000004,-88.460615,1,38345.0
429780,2019-07-11 23:11:17,180069253480336,"fraud_Reichert, Huels and Hoppe",shopping_net,887.77,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,2f63785891b7397ac84490fbe4613bd7,1342048277,40.753167,-78.108075,1,16877.0
427386,2019-07-10 22:38:28,180069253480336,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,866.19,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,4b0bd29648d1686c7bc581999db15576,1341959908,40.762527,-78.952217,1,15759.0
26372,2019-01-15 23:01:10,4979422371139333,"fraud_Little, Gutmann and Lynch",shopping_net,1124.01,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,18754b81f40491fc7058342bf61eb82e,1326668470,40.65072,-98.820629,1,68840.0
652742,2019-10-05 12:52:54,4260128500325,fraud_Welch Inc,misc_net,804.06,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,31f868044621fe4ec15a2cf94e353ede,1349441574,37.833153,-82.819211,1,41256.0
522076,2019-08-12 22:14:05,30428204673351,"fraud_Rohan, White and Aufderhar",misc_net,771.81,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,3acbff4041cf746524e56d62a2535418,1344809645,41.202443,-77.00081800000001,1,17701.0
1258483,2020-06-07 22:10:31,3562793934111141,"fraud_Watsica, Haag and Considine",shopping_pos,1324.8,Meagan,Edwards,F,10376 Bullock Rapid,Queen Anne,MD,21657,38.9456,-75.9777,777,Television production assistant,1997-04-17,c93b100aaa66c57e58c97a3ca53d6baf,1370643031,39.193192,-76.779684,1,21075.0
1131321,2020-04-16 00:40:15,2285066385084291,fraud_Pacocha-O'Reilly,grocery_pos,276.11,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,660967a9bc12821b31b70fec4e9ca9d3,1366072815,32.500812,-89.381224,1,39189.0
350857,2019-06-13 22:45:03,6011948324228984,fraud_Buckridge PLC,misc_pos,49.24,Mckenzie,Brooks,F,3872 Matthew Skyway,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",1961-12-14,dc90e9e2de441f067182dbb2b9621c46,1339627503,33.699775,-89.37818100000001,1,39737.0
445153,2019-07-17 01:27:10,4069975342931683,fraud_Berge LLC,gas_transport,13.43,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,24de8efb6a5cbeb024ac936063db4c9f,1342488430,37.94041,-82.382178,1,25669.0
